what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769754199493
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769754265746
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769754270805
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769754743626
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769754745937
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769754755263
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769754825592
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769754864662
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769754876554
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769754890667
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769754965251
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769754975400
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769754986424
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769754989068
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769754992664
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769755161692
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769755166075
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769755387644
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769755390033
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769755458882
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769755477355
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769755506307
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1769755508431
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769755517141
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1769755526698
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1769755536538
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1769755538098
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1769755545755
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1769755563916
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769755568156
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1769755574340
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769755582454
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769755656817
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769755659564
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1769755679190
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769755682692
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769755795781
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769755809094
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769756212456
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769756232783
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769756235267
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769756280740
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769756288013
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769756289150
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769756297413
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769756297499
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769756297556
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769756300717
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769756321675
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769756326328
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769756328495
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769756336135
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769756346455
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769756349862
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769756372818
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769756378419
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769756378502
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769756378553
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769756380960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769756383654
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769756386200
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769756393201
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769756429517
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769756446670
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769756450460
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769756491832
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769756491858
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769756494271
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769756495924
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769756497962
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769756498056
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769756498104
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769756501118
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769756504544
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769756506475
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769756521823
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769756526118
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769756527109
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769756529578
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769756533559
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769756534823
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769756534842
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769756542629
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769756544767
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1769756549717
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769756549762
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769756551822
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769756554433
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769756616780
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769756694829
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769756741202
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769756781338
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769756781591
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769756781734
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769756818996
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769756824684
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769756829356
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769756833895
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769756837536
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769756838288
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769757019175
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769757019948
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769757052040
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.gotoLastEditPosition",1769757052040
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769757054843
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.backwardHistory",1769757054843
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769757066788
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769757081098
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769757140425
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769757141294
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769757154012
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769757154255
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769757167107
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1769757168756
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769757169150
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769757169785
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769757229510
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769757233370
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769757237763
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769757238910
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769757242621
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769757243973
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769757249648
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769757257629
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769757259943
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769757262887
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1769757275982
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1769757276305
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1769757276618
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769757331884
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769757338280
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769757347944
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769757349999
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769757356379
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1769757372702
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769757381560
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769757382895
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769757383794
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1769757387238
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769757390981
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769757393945
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769757395140
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769757396247
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1769757398771
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769757398790
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769757404413
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769757409182
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1769757413780
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769757414925
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769757506077
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769757508013
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769757520206
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769757520762
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769757544115
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769757603025
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769757617261
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769757630403
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769757634979
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769757639665
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769757643355
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769757666121
error,log,,,"Internal Error",1769757670584
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769757687546
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769757807437
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769757812288
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769757815884
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769757828456
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769757882679
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769757882808
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769757882869
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769757885304
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769757888448
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769757892095
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769757896413
executed,command,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.junitShortcut.run",1769757900430
opened,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1769757900612
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769757918361
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769758049411
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769758051945
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769758059107
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769758060944
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769758062765
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769758062869
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769758062932
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769758064998
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769758069525
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769758072352
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769758075420
executed,command,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.junitShortcut.run",1769758080121
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769758084945
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769758258118
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769758260620
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769758269527
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769758270733
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769758271855
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769758272040
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769758272095
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769758274162
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769758277029
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769758279000
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769758286751
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769758290626
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769758293627
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769758307751
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769758309606
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769758309748
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769758309797
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769758312424
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769758316912
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769758322421
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769758327993
executed,command,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.junitShortcut.run",1769758331824
activated,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1769758347223
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769758353962
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769758357343
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769758360813
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769758362426
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769758388449
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769758391011
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769758392035
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769758395578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769758401933
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769758404131
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769758467592
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769758469450
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769758473696
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769758475372
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769758478091
executed,command,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.junitShortcut.run",1769758482045
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769758484444
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769758485409
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769758500288
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769758501775
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769758506756
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769758508581
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769758518126
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769758520190
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769758524331
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769758526220
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769758526301
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769758526371
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769758538528
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769758540988
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769758540988
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769758542514
